nsites,nclusts,sg,ss,se,variable,value
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6822
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6063121786513734
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6702368735824896
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6684
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6276216734228569
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.7493517417608693
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.6846
25.0,2.0,0.5,0.25,0.25,nAdjHE,0.5360981334950199
25.0,1.0,0.5,0.25,0.25,AdjHE,0.4360612508426999
25.0,1.0,0.5,0.25,0.25,AdjHE,0.557719678300379
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6799409763643821
25.0,1.0,0.5,0.25,0.25,AdjHE,0.7803133419574476
25.0,1.0,0.5,0.25,0.25,AdjHE,0.7747331133948717
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6763534581814815
25.0,1.0,0.5,0.25,0.25,AdjHE,0.5851306127085432
25.0,1.0,0.5,0.25,0.25,AdjHE,0.761805449989387
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6612141260290896
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6195997679378298
,,,,,AdjHE,0.7579994453645419
,,,,,AdjHE,0.6818597578568787
,,,,,AdjHE,0.6038480628842269
,,,,,AdjHE,0.3857185119087676
,,,,,AdjHE,0.5534491446743143
,,,,,AdjHE,0.5887216563681091
,,,,,AdjHE,0.7801650815494404
,,,,,AdjHE,0.8451826682730283
,,,,,AdjHE,0.6666005053765525
,,,,,AdjHE,0.7103135477656645
,,,,,AdjHE,0.8318766680602294
,,,,,AdjHE,1.0
,,,,,AdjHE,0.1826672705115931
,,,,,AdjHE,0.4931663512407326
,,,,,AdjHE,1.0
,,,,,AdjHE,0.5970912690615421
,,,,,AdjHE,1.0
,,,,,AdjHE,0.5361153251804239
,,,,,AdjHE,0.3678684038751104
,,,,,AdjHE,0.3203609583852603
2.0,1.0,0.5,0.25,0.25,AdjHE,0.622917523383794
2.0,1.0,0.5,0.25,0.25,AdjHE,0.3877607566982832
2.0,1.0,0.5,0.25,0.25,AdjHE,0.6228308216148989
2.0,1.0,0.5,0.25,0.25,AdjHE,0.5595444964252491
2.0,1.0,0.5,0.25,0.25,AdjHE,0.5992568613641449
2.0,1.0,0.5,0.25,0.25,AdjHE,0.7719655230015513
2.0,1.0,0.5,0.25,0.25,AdjHE,0.6261831801567668
2.0,1.0,0.5,0.25,0.25,AdjHE,0.5523038368684479
2.0,1.0,0.5,0.25,0.25,AdjHE,0.8798082755332503
2.0,1.0,0.5,0.25,0.25,AdjHE,0.6938425440149038
,,,,,AdjHE,0.5090036324850441
,,,,,AdjHE,0.4866894167128821
,,,,,AdjHE,0.8156683328513565
,,,,,AdjHE,0.0334454578845832
,,,,,AdjHE,1.0
,,,,,AdjHE,1.0
,,,,,AdjHE,0.8165973206785815
,,,,,AdjHE,0.7624674997331249
,,,,,AdjHE,0.6020733930788615
,,,,,AdjHE,0.5942372946206529
,,,,,AdjHE,0.7201034485087355
,,,,,AdjHE,0.6748867979125389
,,,,,AdjHE,0.702869523515677
,,,,,AdjHE,0.7680327116474318
,,,,,AdjHE,0.6487473223743727
,,,,,AdjHE,0.6845398455035064
,,,,,AdjHE,0.6302307955937014
,,,,,AdjHE,0.593139115500291
,,,,,AdjHE,0.7016219917365831
,,,,,AdjHE,0.660712199705044
2.0,2.0,0.5,0.25,0.25,AdjHE,1.0
2.0,2.0,0.5,0.25,0.25,AdjHE,0.5637808241623521
2.0,2.0,0.5,0.25,0.25,AdjHE,0.7352867954212519
2.0,2.0,0.5,0.25,0.25,AdjHE,0.3772466123870901
2.0,2.0,0.5,0.25,0.25,AdjHE,0.5424204176594123
2.0,2.0,0.5,0.25,0.25,AdjHE,0.5516940019730404
2.0,2.0,0.5,0.25,0.25,AdjHE,0.9223873207257612
2.0,2.0,0.5,0.25,0.25,AdjHE,0.5958462143422597
2.0,2.0,0.5,0.25,0.25,AdjHE,0.3409759286320763
2.0,2.0,0.5,0.25,0.25,AdjHE,0.5656050209429255
,,,,,AdjHE,0.879560407175687
,,,,,AdjHE,0.711273525957092
,,,,,AdjHE,0.5318803896413643
,,,,,AdjHE,0.4995653683244117
,,,,,AdjHE,0.6059611975152677
,,,,,AdjHE,0.6827871638530285
,,,,,AdjHE,0.7548861783081604
,,,,,AdjHE,0.4423235886880008
,,,,,AdjHE,0.5760533847824336
,,,,,AdjHE,0.6136090217172436
,,,,,AdjHE,0.6945776842575313
,,,,,AdjHE,0.6231366006186465
,,,,,AdjHE,0.7405448309778223
,,,,,AdjHE,0.5350870058270637
,,,,,AdjHE,0.8498821836995639
,,,,,AdjHE,0.5181100104816148
,,,,,AdjHE,0.6552128229809151
,,,,,AdjHE,0.5776327022951897
,,,,,AdjHE,0.5617397476312007
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6716677617280189
25.0,1.0,0.5,0.25,0.25,AdjHE,0.3573325060937993
25.0,1.0,0.5,0.25,0.25,AdjHE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6788138416297922
25.0,1.0,0.5,0.25,0.25,AdjHE,0.2488636252139081
25.0,1.0,0.5,0.25,0.25,AdjHE,0.8718883707199495
25.0,1.0,0.5,0.25,0.25,AdjHE,0.3473078379812542
25.0,1.0,0.5,0.25,0.25,AdjHE,0.4341547622485076
25.0,1.0,0.5,0.25,0.25,AdjHE,0.5642207444486256
,,,,,AdjHE,0.632422519304246
,,,,,AdjHE,0.9399779976140482
,,,,,AdjHE,0.6131207283573178
,,,,,AdjHE,0.7378349154191769
,,,,,AdjHE,0.3485163406632138
,,,,,AdjHE,0.6358455318195743
,,,,,AdjHE,0.8931390348434287
,,,,,AdjHE,0.9374494637736696
,,,,,AdjHE,0.3603476596848376
,,,,,AdjHE,0.2555773819530382
,,,,,AdjHE,0.7229520208032196
,,,,,AdjHE,0.9203885730419156
,,,,,AdjHE,0.3646285774040622
,,,,,AdjHE,0.7591955310111913
,,,,,AdjHE,0.98506028747104
,,,,,AdjHE,0.9403375418376364
,,,,,AdjHE,0.2635459299024543
,,,,,AdjHE,0.805483545121102
,,,,,AdjHE,1.0
,,,,,AdjHE,1.0
25.0,2.0,0.5,0.25,0.25,AdjHE,0.4193661742482068
25.0,2.0,0.5,0.25,0.25,AdjHE,0.6107141624554875
25.0,2.0,0.5,0.25,0.25,AdjHE,0.4086813203621787
25.0,2.0,0.5,0.25,0.25,AdjHE,0.4080111037966873
25.0,2.0,0.5,0.25,0.25,AdjHE,0.1776633602160284
25.0,2.0,0.5,0.25,0.25,AdjHE,0.1303981628828902
25.0,2.0,0.5,0.25,0.25,AdjHE,1.0
25.0,2.0,0.5,0.25,0.25,AdjHE,0.2645876066360592
25.0,2.0,0.5,0.25,0.25,AdjHE,1.0
25.0,2.0,0.5,0.25,0.25,AdjHE,0.7155945832383007
,,,,,AdjHE,0.0839642678153651
,,,,,AdjHE,0.1992001162144288
,,,,,AdjHE,0.7256173004876073
,,,,,AdjHE,0.8551144850367347
,,,,,AdjHE,0.5965981862097728
,,,,,AdjHE,0.4518450874862533
,,,,,AdjHE,0.729600913200306
,,,,,AdjHE,0.771515630640396
,,,,,AdjHE,0.9965189393501588
,,,,,AdjHE,0.9456839604017924
,,,,,AdjHE,0.6769340873213732
,,,,,AdjHE,0.6240718640709818
,,,,,AdjHE,0.6307629874066915
,,,,,AdjHE,0.576976543837126
,,,,,AdjHE,0.6200037421604008
,,,,,AdjHE,0.7255074094787533
,,,,,AdjHE,0.6019541243535893
,,,,,AdjHE,0.5173783855667952
,,,,,AdjHE,0.5204882412065559
,,,,,AdjHE,0.6147549779656655
25.0,1.0,0.5,0.25,0.25,AdjHE,0.5871990175640668
25.0,1.0,0.5,0.25,0.25,AdjHE,0.4605074687755205
25.0,1.0,0.5,0.25,0.25,AdjHE,0.4174551484136728
25.0,1.0,0.5,0.25,0.25,AdjHE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6423596090918343
25.0,1.0,0.5,0.25,0.25,AdjHE,0.6529525372822859
25.0,1.0,0.5,0.25,0.25,AdjHE,0.5419290452558859
25.0,1.0,0.5,0.25,0.25,AdjHE,0.71622807791443
25.0,1.0,0.5,0.25,0.25,AdjHE,0.3086699561564222
,,,,,AdjHE,0.6395070643969437
,,,,,AdjHE,0.7882415473226226
,,,,,AdjHE,0.5933692786052002
,,,,,AdjHE,0.6475733961780377
,,,,,AdjHE,0.3154948634841302
,,,,,AdjHE,0.8943913331386966
,,,,,AdjHE,0.4497106439993666
,,,,,AdjHE,0.4720015853204744
,,,,,AdjHE,0.7506561633207789
,,,,,AdjHE,0.5945524446914967
,,,,,AdjHE,0.7804511862314079
,,,,,AdjHE,0.7607985849201515
,,,,,AdjHE,0.5806585815833214
,,,,,AdjHE,0.8180614273228991
,,,,,AdjHE,0.6799209002425656
,,,,,AdjHE,0.4085353286156877
,,,,,AdjHE,0.7098909808664318
,,,,,AdjHE,0.826257148926067
,,,,,AdjHE,0.7041495811797698
,,,,,AdjHE,0.7697427239237594
25.0,2.0,0.5,0.25,0.25,AdjHE,0.7584021218249914
25.0,2.0,0.5,0.25,0.25,AdjHE,0.623186619323587
25.0,2.0,0.5,0.25,0.25,AdjHE,0.5232197259382441
25.0,2.0,0.5,0.25,0.25,AdjHE,0.5668674498369118
25.0,2.0,0.5,0.25,0.25,AdjHE,0.549471527590407
25.0,2.0,0.5,0.25,0.25,AdjHE,0.7697335985892649
25.0,2.0,0.5,0.25,0.25,AdjHE,0.5787048531785294
25.0,2.0,0.5,0.25,0.25,AdjHE,0.6272814598137428
25.0,2.0,0.5,0.25,0.25,AdjHE,0.6283369515969758
25.0,2.0,0.5,0.25,0.25,AdjHE,0.4467419806076179
,,,,,AdjHE,0.5884728303692955
,,,,,AdjHE,0.3568011910659473
,,,,,AdjHE,0.523338451824363
,,,,,AdjHE,0.0973829861230509
,,,,,AdjHE,1.0
,,,,,AdjHE,0.4746074347034185
,,,,,AdjHE,1.0
,,,,,AdjHE,0.5518326002763653
,,,,,AdjHE,0.520515009895464
,,,,,AdjHE,0.5697088252441115
,,,,,AdjHE,0.0811105365914578
,,,,,AdjHE,0.4062760469887074
,,,,,AdjHE,0.8981185327819332
,,,,,AdjHE,0.4595734127772924
,,,,,AdjHE,0.7533582274550908
,,,,,AdjHE,0.6475945028859759
,,,,,AdjHE,1.0
,,,,,AdjHE,0.6026307825448245
,,,,,AdjHE,1.0
,,,,,AdjHE,0.6730767327599142
25.0,1.0,0.5,0.25,0.25,AdjHE,0.3392821716775314
25.0,1.0,0.5,0.25,0.25,AdjHE,1.0
25.0,1.0,0.5,0.25,0.25,AdjHE,0.8218434654537865
25.0,1.0,0.5,0.25,0.25,AdjHE,0.2426695022474867
25.0,1.0,0.5,0.25,0.25,AdjHE,0.4320424795983242
25.0,1.0,0.5,0.25,0.25,AdjHE,0.8519199123292891
25.0,1.0,0.5,0.25,0.25,AdjHE,0.8508836310212774
25.0,1.0,0.5,0.25,0.25,AdjHE,0.3364975957902465
25.0,1.0,0.5,0.25,0.25,AdjHE,0.5923483936997129
25.0,1.0,0.5,0.25,0.25,AdjHE,0.2991021957322909
,,,,,AdjHE,0.6573900853179508
,,,,,AdjHE,0.5688938871001189
,,,,,AdjHE,0.6158700752244409
,,,,,AdjHE,0.5911508843946123
,,,,,AdjHE,0.69796642524638
,,,,,AdjHE,0.829160745847856
,,,,,AdjHE,0.5885929912868715
,,,,,AdjHE,0.6196831385933436
,,,,,AdjHE,0.5595262713289418
,,,,,AdjHE,0.5151519734516946
